ID,loc_x,loc_y,loc_z,pitch,yaw,roll
868,69.46524810791016,191.41354370117188,0.0,360.0,180.28781127929688,0.0
869,64.4653091430664,191.388427734375,0.0,360.0,180.28781127929688,0.0
870,59.465370178222656,191.36331176757812,0.0,360.0,180.28781127929688,0.0
871,54.46543502807617,191.33819580078125,0.0,360.0,180.28781127929688,0.0
872,49.46549987792969,191.31307983398438,0.0,360.0,180.28781127929688,0.0
873,44.46556091308594,191.2879638671875,0.0,360.0,180.28781127929688,0.0
874,39.46562576293945,191.26284790039062,0.0,360.0,180.28781127929688,0.0
875,190.04080200195312,13.618897438049316,0.0,360.0,90.66463470458984,0.0
876,189.98280334472656,18.618562698364258,0.0,360.0,90.66463470458984,0.0
877,189.9248046875,23.618227005004883,0.0,360.0,90.66463470458984,0.0
878,189.86680603027344,28.617891311645508,0.0,360.0,90.66463470458984,0.0
879,189.80880737304688,33.6175537109375,0.0,360.0,90.66463470458984,0.0
880,189.7508087158203,38.61721420288086,0.0,360.0,90.66463470458984,0.0
881,189.69281005859375,43.616878509521484,0.0,360.0,90.66463470458984,0.0
882,189.6348114013672,48.61654281616211,0.0,360.0,90.66463470458984,0.0
883,189.57681274414062,53.616207122802734,0.0,360.0,90.66463470458984,0.0
884,189.51881408691406,58.61587142944336,0.0,360.0,90.66463470458984,0.0
885,189.4608154296875,63.615535736083984,0.0,360.0,90.66463470458984,0.0
886,189.40281677246094,68.61519622802734,0.0,360.0,90.66463470458984,0.0
887,189.34481811523438,73.61486053466797,0.0,360.0,90.66463470458984,0.0
888,189.2868194580078,78.6145248413086,0.0,360.0,90.66463470458984,0.0
889,189.22882080078125,83.61418914794922,0.0,360.0,90.66463470458984,0.0
890,189.1708221435547,88.61385345458984,0.0,360.0,90.66463470458984,0.0
891,189.11282348632812,93.61351776123047,0.0,360.0,90.66463470458984,0.0
892,189.05482482910156,98.6131820678711,0.0,360.0,90.66463470458984,0.0
893,188.94972229003906,103.19287872314453,0.0,360.0,92.62348937988281,0.0
894,188.6402130126953,107.57624816894531,0.0,360.0,95.45446014404297,0.0
895,188.1145782470703,111.93898010253906,0.0,360.0,98.28543090820312,0.0
896,187.37413024902344,116.27043151855469,0.0,360.0,101.11640167236328,0.0
897,186.42063903808594,120.56002807617188,0.0,360.0,103.94737243652344,0.0
898,185.25645446777344,124.79728698730469,0.0,360.0,106.7783432006836,0.0
899,183.88441467285156,128.9718780517578,0.0,360.0,109.60931396484375,0.0
900,182.30787658691406,133.07362365722656,0.0,360.0,112.44027709960938,0.0
901,180.53067016601562,137.0924835205078,0.0,360.0,115.27124786376953,0.0
902,178.55714416503906,141.0186767578125,0.0,360.0,118.10221862792969,0.0
903,176.39212036132812,144.84259033203125,0.0,360.0,120.93318939208984,0.0
904,174.04086303710938,148.55490112304688,0.0,360.0,123.76416015625,0.0
905,171.50912475585938,152.14657592773438,0.0,360.0,126.59512329101562,0.0
906,168.80308532714844,155.60882568359375,0.0,360.0,129.42608642578125,0.0
907,165.92938232421875,158.93319702148438,0.0,360.0,132.25706481933594,0.0
908,162.89495849609375,162.111572265625,0.0,360.0,135.08804321289062,0.0
909,159.707275390625,165.1361846923828,0.0,360.0,137.91900634765625,0.0
910,156.3740997314453,167.9996795654297,0.0,360.0,140.74996948242188,0.0
911,152.90354919433594,170.69508361816406,0.0,360.0,143.58094787597656,0.0
912,149.3041229248047,173.2157440185547,0.0,360.0,146.4119110107422,0.0
913,145.5845947265625,175.5555877685547,0.0,360.0,149.24288940429688,0.0
914,141.75404357910156,177.7088623046875,0.0,360.0,152.0738525390625,0.0
915,137.82180786132812,179.67030334472656,0.0,360.0,154.90481567382812,0.0
916,133.79750061035156,181.43516540527344,0.0,360.0,157.7357940673828,0.0
917,129.69093322753906,182.9990997314453,0.0,360.0,160.56675720214844,0.0
918,125.51215362548828,184.3582763671875,0.0,360.0,163.39773559570312,0.0
919,121.27132415771484,185.5094451904297,0.0,360.0,166.22869873046875,0.0
920,116.97882843017578,186.4497528076172,0.0,360.0,169.05967712402344,0.0
921,112.6451187133789,187.17689514160156,0.0,360.0,171.89064025878906,0.0
922,108.28079223632812,187.68910217285156,0.0,360.0,174.7216033935547,0.0
923,103.896484375,187.98513793945312,0.0,360.0,177.55258178710938,0.0
924,99.48245239257812,188.06430053710938,0.0,360.0,180.28781127929688,0.0
925,94.48251342773438,188.0391845703125,0.0,360.0,180.28781127929688,0.0
926,89.48257446289062,188.01406860351562,0.0,360.0,180.28781127929688,0.0
927,84.4826431274414,187.98895263671875,0.0,360.0,180.28781127929688,0.0
928,79.48270416259766,187.96383666992188,0.0,360.0,180.28781127929688,0.0
929,74.48277282714844,187.938720703125,0.0,360.0,180.28781127929688,0.0
930,69.48283386230469,187.91358947753906,0.0,360.0,180.28781127929688,0.0
931,64.48289489746094,187.8884735107422,0.0,360.0,180.28781127929688,0.0
932,59.48295211791992,187.8633575439453,0.0,360.0,180.28781127929688,0.0
933,54.48301696777344,187.83824157714844,0.0,360.0,180.28781127929688,0.0
934,49.48308181762695,187.81312561035156,0.0,360.0,180.28781127929688,0.0
935,44.4831428527832,187.7880096435547,0.0,360.0,180.28781127929688,0.0
936,39.48320770263672,187.7628936767578,0.0,360.0,180.28781127929688,0.0
937,22.226896286010742,194.67630004882812,0.0,360.0,180.28781127929688,0.0
938,17.226961135864258,194.65118408203125,0.0,360.0,180.28781127929688,0.0
939,12.227021217346191,194.62606811523438,0.0,360.0,180.28781127929688,0.0
940,7.227085590362549,194.6009521484375,0.0,360.0,180.28781127929688,0.0
941,2.2271482944488525,194.57583618164062,0.0,360.0,180.28781127929688,0.0
942,-2.8018252849578857,194.56092834472656,0.0,360.0,179.97128295898438,0.0
943,-7.801825046539307,194.5634307861328,0.018270213156938553,360.6808776855469,179.97128295898438,0.0
944,-12.801825523376465,194.56593322753906,0.1259966790676117,361.78802490234375,179.97128295898438,0.0
945,-17.80182456970215,194.56845092773438,0.33034083247184753,362.89520263671875,179.97128295898438,0.0
946,-22.801816940307617,194.57095336914062,0.6313027143478394,364.0023498535156,179.97128295898438,0.0
947,-27.801816940307617,194.57345581054688,1.0288822650909424,365.1094970703125,179.97128295898438,0.0
948,-32.80181884765625,194.57595825195312,1.5230796337127686,366.2166748046875,179.97128295898438,0.0
949,-37.80181884765625,194.57847595214844,2.0956244468688965,366.6429443359375,179.97128295898438,0.0
950,-42.80181884765625,194.5809783935547,2.675330638885498,366.6429443359375,179.97128295898438,0.0
951,-47.80181884765625,194.58348083496094,3.2550368309020996,366.6429443359375,179.97128295898438,0.0
952,-52.80181884765625,194.5859832763672,3.8347432613372803,366.6429443359375,179.97128295898438,0.0
953,-57.80181884765625,194.58848571777344,4.414449214935303,366.6429443359375,179.97128295898438,0.0
954,-62.80181884765625,194.59100341796875,4.9941558837890625,366.6429443359375,179.97128295898438,0.0
955,-67.80181121826172,194.593505859375,5.573862075805664,366.6429443359375,179.97128295898438,0.0
956,-72.80181121826172,194.59600830078125,6.153568267822266,366.6429443359375,179.97128295898438,0.0
957,-77.80181121826172,194.5985107421875,6.716953277587891,366.0045471191406,179.97128295898438,0.0
958,-82.80181121826172,194.60101318359375,7.193408489227295,364.9150085449219,179.97128295898438,0.0
959,-87.80181121826172,194.60353088378906,7.574782848358154,363.825439453125,179.97128295898438,0.0
960,-92.80181121826172,194.6060333251953,7.8610758781433105,362.73590087890625,179.97128295898438,0.0
961,-97.80181121826172,194.60853576660156,8.052288055419922,361.6463623046875,179.97128295898438,0.0
962,-102.80181121826172,194.6110382080078,8.148509979248047,360.6045837402344,179.97128295898438,0.0
963,-107.80181121826172,194.61354064941406,8.201269149780273,360.6045837402344,179.97128295898438,0.0
964,-112.80181121826172,194.61605834960938,8.2540283203125,360.6045837402344,179.97128295898438,0.0
965,-117.80181121826172,194.61856079101562,8.306787490844727,360.6045837402344,179.97128295898438,0.0
966,-122.80181121826172,194.62106323242188,8.359546661376953,360.6045837402344,179.97128295898438,0.0
967,-127.80181121826172,194.62356567382812,8.412304878234863,360.6045837402344,179.97128295898438,0.0
968,-132.8018035888672,194.62606811523438,8.46506404876709,360.6045837402344,179.97128295898438,0.0
969,-137.8018035888672,194.6285858154297,8.517823219299316,360.6045837402344,179.97128295898438,0.0
970,-142.74298095703125,194.62530517578125,8.570582389831543,360.6045837402344,180.6129150390625,0.0
971,-147.4694061279297,194.45315551757812,8.62334156036377,360.6045837402344,183.55885314941406,0.0
972,-152.1807098388672,194.03831481933594,8.67609977722168,360.6045837402344,186.50477600097656,0.0
973,-156.86448669433594,193.38192749023438,8.728858947753906,360.6045837402344,189.45069885253906,0.0
974,-161.50833129882812,192.48565673828125,8.781618118286133,360.6045837402344,192.39662170410156,0.0
975,-166.0999755859375,191.3519287109375,8.83437728881836,360.6045837402344,195.34254455566406,0.0
976,-170.62728881835938,189.9837188720703,8.887136459350586,360.6045837402344,198.28846740722656,0.0
977,-175.07830810546875,188.3846435546875,8.939894676208496,360.6045837402344,201.23439025878906,0.0
978,-179.44126892089844,186.55892944335938,8.992653846740723,360.6045837402344,204.18031311035156,0.0
979,-183.70462036132812,184.51138305664062,9.04541301727295,360.6045837402344,207.12625122070312,0.0
980,-187.85711669921875,182.24745178222656,9.098172187805176,360.6045837402344,210.07217407226562,0.0
981,-191.88775634765625,179.77308654785156,9.150931358337402,360.6045837402344,213.01809692382812,0.0
982,-195.78591918945312,177.0948486328125,9.203689575195312,360.6045837402344,215.96401977539062,0.0
983,-199.54129028320312,174.21981811523438,9.256448745727539,360.6045837402344,218.90994262695312,0.0
984,-203.1439208984375,171.15557861328125,9.308914184570312,360.59234619140625,221.85586547851562,0.0
985,-206.58433532714844,167.91024780273438,9.359639167785645,360.5701904296875,224.80178833007812,0.0
986,-209.85340881347656,164.4923858642578,9.408432006835938,360.54803466796875,227.74771118164062,0.0
987,-212.94248962402344,160.91102600097656,9.455291748046875,360.52587890625,230.69363403320312,0.0
988,-215.8434295654297,157.17562866210938,9.50021743774414,360.50372314453125,233.63955688476562,0.0
989,-218.54856872558594,153.2960968017578,9.54321002960205,360.4815979003906,236.5854949951172,0.0
990,-221.05076599121094,149.2826690673828,9.584269523620605,360.4594421386719,239.5314178466797,0.0
991,-223.34336853027344,145.14593505859375,9.623395919799805,360.4372863769531,242.4773406982422,0.0
992,-225.42034912109375,140.8968505859375,9.660589218139648,360.4151306152344,245.4232635498047,0.0
993,-227.27621459960938,136.54664611816406,9.69584846496582,360.3929748535156,248.36920166015625,0.0
994,-228.9060516357422,132.10679626464844,9.729174613952637,360.3708190917969,251.31512451171875,0.0
995,-230.30555725097656,127.58905029296875,9.760567665100098,360.3486633300781,254.26104736328125,0.0
996,-231.4710235595703,123.00535583496094,9.790027618408203,360.3265075683594,257.20697021484375,0.0
997,-232.39939880371094,118.3678207397461,9.817554473876953,360.3043518066406,260.15289306640625,0.0
998,-233.0881805419922,113.6886978149414,9.843148231506348,360.2821960449219,263.09881591796875,0.0
999,-233.53558349609375,108.9803695678711,9.86680793762207,360.2600402832031,266.04473876953125,0.0
1000,-233.7404327392578,104.25525665283203,9.888534545898438,360.2378845214844,268.99066162109375,0.0
1001,-233.71849060058594,99.42228698730469,9.90832805633545,360.2157287597656,270.80999755859375,0.0
1002,-233.64781188964844,94.42278289794922,9.926188468933105,360.1935729980469,270.80999755859375,0.0
1003,-233.57711791992188,89.42328643798828,9.942115783691406,360.17144775390625,270.80999755859375,0.0
1004,-233.50643920898438,84.42378234863281,9.956109046936035,360.1492919921875,270.80999755859375,0.0
1005,-233.43576049804688,79.42428588867188,9.968169212341309,360.12713623046875,270.80999755859375,0.0
1006,-233.3650665283203,74.4247817993164,9.978297233581543,360.10498046875,270.80999755859375,0.0
1007,-233.2943878173828,69.42528533935547,9.986491203308105,360.08282470703125,270.80999755859375,0.0
1008,-233.2237091064453,64.42578125,9.992751121520996,360.0606689453125,270.80999755859375,0.0
1009,-233.15301513671875,59.4262809753418,9.997078895568848,360.03851318359375,270.80999755859375,0.0
1010,-233.08233642578125,54.42677688598633,9.999472618103027,360.016357421875,270.80999755859375,0.0
1011,-233.01165771484375,49.427276611328125,10.0,360.0,270.80999755859375,0.0
1012,-232.94097900390625,44.42777633666992,10.0,360.0,270.80999755859375,0.0
1013,-232.8702850341797,39.428279876708984,10.0,360.0,270.80999755859375,0.0
1014,-232.7996063232422,34.42877960205078,10.0,360.0,270.80999755859375,0.0
1015,-232.7289276123047,29.429277420043945,10.0,360.0,270.80999755859375,0.0
1016,-232.65823364257812,24.42977523803711,10.0,360.0,270.80999755859375,0.0
1017,-232.58755493164062,19.430274963378906,10.0,360.0,270.80999755859375,0.0
1018,-232.51687622070312,14.43077564239502,10.0,360.0,270.80999755859375,0.0
1019,-232.44638061523438,9.426551818847656,10.0,360.0,270.75848388671875,0.0
1020,-232.40475463867188,4.374244213104248,10.0,360.0,270.1855163574219,0.0
1021,-232.41366577148438,-0.6782269477844238,10.0,360.0,269.612548828125,0.0
1022,-232.47183227539062,-5.719711780548096,10.0,360.0,269.156005859375,0.0
1023,-232.5454864501953,-10.719169616699219,10.0,360.0,269.156005859375,0.0
1024,-232.61912536621094,-15.718620300292969,10.0,360.0,269.156005859375,0.0
1025,-232.69277954101562,-20.71807861328125,10.0,360.0,269.156005859375,0.0
1026,-232.7664337158203,-25.71753692626953,10.0,360.0,269.156005859375,0.0
1027,-232.84007263183594,-30.716995239257812,10.0,360.0,269.156005859375,0.0
1028,-232.91372680664062,-35.716453552246094,10.0,360.0,269.156005859375,0.0
1029,-232.9873809814453,-40.715911865234375,10.0,360.0,269.156005859375,0.0
1030,-233.06101989746094,-45.715370178222656,10.0,360.0,269.156005859375,0.0
1031,-233.13467407226562,-50.71482849121094,10.0,360.0,269.156005859375,0.0
1032,-233.2083282470703,-55.71428298950195,10.0,360.0,269.156005859375,0.0
1033,-233.28196716308594,-60.713741302490234,10.0,360.0,269.156005859375,0.0
1034,-233.35562133789062,-65.71319580078125,10.0,360.0,269.156005859375,0.0
1035,-233.4292755126953,-70.71266174316406,10.0,360.0,269.156005859375,0.0
1036,-233.50291442871094,-75.71211242675781,10.0,360.0,269.156005859375,0.0
1037,-233.57656860351562,-80.7115707397461,10.0,360.0,269.156005859375,0.0
1038,-233.6502227783203,-85.71102905273438,10.0,360.0,269.156005859375,0.0
1039,-233.72386169433594,-90.71048736572266,10.000016212463379,360.0003662109375,269.156005859375,0.0
1040,-233.79751586914062,-95.70994567871094,10.000064849853516,360.0007629394531,269.156005859375,0.0
1041,-233.84140014648438,-100.58167266845703,10.000147819519043,360.0011291503906,270.55206298828125,0.0
1042,-233.67649841308594,-105.31371307373047,10.000264167785645,360.00152587890625,273.439697265625,0.0
1043,-233.27340698242188,-110.03142547607422,10.000414848327637,360.0019226074219,276.32733154296875,0.0
1044,-232.6331787109375,-114.72285461425781,10.000597953796387,360.0022888183594,279.2149658203125,0.0
1045,-231.7574005126953,-119.37606048583984,10.000814437866211,360.002685546875,282.1025695800781,0.0
1046,-230.64833068847656,-123.979248046875,10.001065254211426,360.0030517578125,284.9902038574219,0.0
1047,-229.30877685546875,-128.5207061767578,10.001349449157715,360.0034484863281,287.8778076171875,0.0
1048,-227.74212646484375,-132.98892211914062,10.001667022705078,360.00384521484375,290.76544189453125,0.0
1049,-225.952392578125,-137.37255859375,10.002017974853516,360.00421142578125,293.653076171875,0.0
1050,-223.94407653808594,-141.6604461669922,10.002403259277344,360.0046081542969,296.5406799316406,0.0
1051,-221.72230529785156,-145.84173583984375,10.00282096862793,360.0049743652344,299.4283142089844,0.0
1052,-219.29270935058594,-149.90576171875,10.003273010253906,360.00537109375,302.31591796875,0.0
1053,-216.66146850585938,-153.8422393798828,10.00375747680664,360.0057678222656,305.20355224609375,0.0
1054,-213.8352508544922,-157.64117431640625,10.004276275634766,360.0061340332031,308.0911865234375,0.0
1055,-210.82125854492188,-161.29290771484375,10.004829406738281,360.00653076171875,310.9787902832031,0.0
1056,-207.6271209716797,-164.7881622314453,10.005414962768555,360.00689697265625,313.86639404296875,0.0
1057,-204.26095581054688,-168.11807250976562,10.006033897399902,360.0072937011719,316.7540283203125,0.0
1058,-200.7313232421875,-171.274169921875,10.00668716430664,360.0076599121094,319.64166259765625,0.0
1059,-197.0471649169922,-174.2484588623047,10.007373809814453,360.008056640625,322.529296875,0.0
1060,-193.2178497314453,-177.0333709716797,10.00809383392334,360.0084533691406,325.4169006347656,0.0
1061,-189.2530975341797,-179.621826171875,10.0088472366333,360.0088195800781,328.3045349121094,0.0
1062,-185.16299438476562,-182.0072479248047,10.009634017944336,360.00921630859375,331.192138671875,0.0
1063,-180.95790100097656,-184.18362426757812,10.010454177856445,360.00958251953125,334.07977294921875,0.0
1064,-176.6485137939453,-186.1453857421875,10.011308670043945,360.0099792480469,336.9674072265625,0.0
1065,-172.2457733154297,-187.88754272460938,10.01219654083252,360.0103759765625,339.85504150390625,0.0
1066,-167.76084899902344,-189.4057159423828,10.01310920715332,360.010498046875,342.74261474609375,0.0
1067,-163.20513916015625,-190.69601440429688,10.01402473449707,360.010498046875,345.6302490234375,0.0
1068,-158.5902099609375,-191.75518798828125,10.014939308166504,360.010498046875,348.51788330078125,0.0
1069,-153.9277801513672,-192.58050537109375,10.015854835510254,360.010498046875,351.405517578125,0.0
1070,-149.22972106933594,-193.16989135742188,10.016769409179688,360.010498046875,354.2931213378906,0.0
1071,-144.50790405273438,-193.5218505859375,10.017684936523438,360.010498046875,357.1807556152344,0.0
1072,-139.7743682861328,-193.63552856445312,10.018599510192871,360.010498046875,360.068359375,0.0
1073,-134.77508544921875,-193.62884521484375,10.019515037536621,360.010498046875,0.076446533203125,0.0
1074,-129.7751007080078,-193.62216186523438,10.020429611206055,360.010498046875,0.076446533203125,0.0
1075,-124.77510070800781,-193.61549377441406,10.021345138549805,360.010498046875,0.076446533203125,0.0
1076,-119.77510833740234,-193.6088409423828,10.022259712219238,360.010498046875,0.076446533203125,0.0
1077,-114.77511596679688,-193.6021728515625,10.023175239562988,360.010498046875,0.076446533203125,0.0
1078,-109.77511596679688,-193.5955047607422,10.024089813232422,360.010498046875,0.076446533203125,0.0
1079,-104.7751235961914,-193.5888214111328,10.025005340576172,360.010498046875,0.076446533203125,0.0
1080,-99.7751235961914,-193.5821533203125,10.025919914245605,360.010498046875,0.076446533203125,0.0
1081,-94.77513122558594,-193.5754852294922,9.988892555236816,358.9848327636719,0.076446533203125,0.0
1082,-89.77513885498047,-193.56881713867188,9.847516059875488,357.7750549316406,0.076446533203125,0.0
1083,-84.77513885498047,-193.56214904785156,9.600566864013672,356.5652770996094,0.076446533203125,0.0
1084,-79.775146484375,-193.55548095703125,9.248045921325684,355.35552978515625,0.076446533203125,0.0
1085,-74.775146484375,-193.54881286621094,8.789952278137207,354.145751953125,0.076446533203125,0.0
1086,-69.77515411376953,-193.54214477539062,8.226287841796875,352.9360046386719,0.076446533203125,0.0
1087,-64.77515411376953,-193.53546142578125,7.5949931144714355,352.75189208984375,0.076446533203125,0.0
1088,-59.77516174316406,-193.52879333496094,6.9624762535095215,352.75189208984375,0.076446533203125,0.0
1089,-54.77516174316406,-193.52212524414062,6.329958915710449,352.75189208984375,0.076446533203125,0.0
1090,-49.775169372558594,-193.5154571533203,5.697442054748535,352.75189208984375,0.076446533203125,0.0
1091,-44.775177001953125,-193.5087890625,5.064925193786621,352.75189208984375,0.076446533203125,0.0
1092,-39.775177001953125,-193.5021209716797,4.432408332824707,352.75189208984375,0.076446533203125,0.0
1093,-34.775184631347656,-193.49545288085938,3.799891233444214,352.75189208984375,0.076446533203125,0.0
1094,-29.77518653869629,-193.48878479003906,3.1673743724823,352.75189208984375,0.076446533203125,0.0
1095,-24.775190353393555,-193.4821014404297,2.5348572731018066,352.75189208984375,0.076446533203125,0.0
1096,-19.775196075439453,-193.47543334960938,1.902340292930603,352.75189208984375,0.076446533203125,0.0
1097,-14.775199890136719,-193.46876525878906,1.3217378854751587,353.9507751464844,0.076446533203125,0.0
1098,-9.7752046585083,-193.46209716796875,0.8465519547462463,355.1587829589844,0.076446533203125,0.0
1099,-4.775209426879883,-193.45542907714844,0.47678545117378235,356.3667907714844,0.076446533203125,0.0
1100,0.24919961392879486,-193.45419311523438,0.21243849396705627,357.5748291015625,359.80999755859375,0.0
1101,5.254003047943115,-193.47520446777344,0.053511008620262146,358.7828369140625,359.757080078125,0.0
1102,22.244476318359375,191.1763458251953,0.0,360.0,180.28781127929688,0.0
1103,17.24454116821289,191.15122985839844,0.0,360.0,180.28781127929688,0.0
1104,12.244603157043457,191.12611389160156,0.0,360.0,180.28781127929688,0.0
1105,7.244667053222656,191.1009979248047,0.0,360.0,180.28781127929688,0.0
1106,2.24472975730896,191.0758819580078,0.0,360.0,180.28781127929688,0.0
1107,-2.803579092025757,191.06092834472656,0.0,360.0,179.97128295898438,0.0
1108,-7.803579330444336,191.0634307861328,0.018270213156938553,360.6808776855469,179.97128295898438,0.0
1109,-12.803579330444336,191.06593322753906,0.1259966790676117,361.78802490234375,179.97128295898438,0.0
1110,-17.803579330444336,191.06845092773438,0.33034083247184753,362.89520263671875,179.97128295898438,0.0
1111,-22.803571701049805,191.07095336914062,0.6313027143478394,364.0023498535156,179.97128295898438,0.0
1112,-27.803571701049805,191.07345581054688,1.0288822650909424,365.1094970703125,179.97128295898438,0.0
1113,-32.80356979370117,191.07595825195312,1.5230796337127686,366.2166748046875,179.97128295898438,0.0
1114,-37.80356979370117,191.07847595214844,2.0956244468688965,366.6429443359375,179.97128295898438,0.0
1115,-42.80356979370117,191.0809783935547,2.675330638885498,366.6429443359375,179.97128295898438,0.0
1116,-47.80356979370117,191.08348083496094,3.2550368309020996,366.6429443359375,179.97128295898438,0.0
1117,-52.80356979370117,191.0859832763672,3.8347432613372803,366.6429443359375,179.97128295898438,0.0
1118,-57.80356979370117,191.08848571777344,4.414449214935303,366.6429443359375,179.97128295898438,0.0
1119,-62.80356979370117,191.09100341796875,4.9941558837890625,366.6429443359375,179.97128295898438,0.0
1120,-67.8035659790039,191.093505859375,5.573862075805664,366.6429443359375,179.97128295898438,0.0
1121,-72.8035659790039,191.09600830078125,6.153568267822266,366.6429443359375,179.97128295898438,0.0
1122,-77.8035659790039,191.0985107421875,6.716953277587891,366.0045471191406,179.97128295898438,0.0
1123,-82.8035659790039,191.10101318359375,7.193408489227295,364.9150085449219,179.97128295898438,0.0
1124,-87.8035659790039,191.10353088378906,7.574782848358154,363.825439453125,179.97128295898438,0.0
1125,-92.8035659790039,191.1060333251953,7.8610758781433105,362.73590087890625,179.97128295898438,0.0
1126,-97.8035659790039,191.10853576660156,8.052288055419922,361.6463623046875,179.97128295898438,0.0
1127,-102.8035659790039,191.1110382080078,8.148509979248047,360.6045837402344,179.97128295898438,0.0
1128,-107.8035659790039,191.11354064941406,8.201269149780273,360.6045837402344,179.97128295898438,0.0
1129,-112.8035659790039,191.11605834960938,8.2540283203125,360.6045837402344,179.97128295898438,0.0
1130,-117.8035659790039,191.11856079101562,8.306787490844727,360.6045837402344,179.97128295898438,0.0
1131,-122.8035659790039,191.12106323242188,8.359546661376953,360.6045837402344,179.97128295898438,0.0
1132,-127.8035659790039,191.12356567382812,8.412304878234863,360.6045837402344,179.97128295898438,0.0
1133,-132.80355834960938,191.12606811523438,8.46506404876709,360.6045837402344,179.97128295898438,0.0
1134,-137.80355834960938,191.1285858154297,8.517823219299316,360.6045837402344,179.97128295898438,0.0
1135,-142.70555114746094,191.12550354003906,8.570582389831543,360.6045837402344,180.6129150390625,0.0
1136,-147.25213623046875,190.95989990234375,8.62334156036377,360.6045837402344,183.55885314941406,0.0
1137,-151.78421020507812,190.56085205078125,8.67609977722168,360.6045837402344,186.50477600097656,0.0
1138,-156.289794921875,189.92942810058594,8.728858947753906,360.6045837402344,189.45069885253906,0.0
1139,-160.7569580078125,189.0672607421875,8.781618118286133,360.6045837402344,192.39662170410156,0.0
1140,-165.17391967773438,187.97666931152344,8.83437728881836,360.6045837402344,195.34254455566406,0.0
1141,-169.52899169921875,186.66050720214844,8.887136459350586,360.6045837402344,198.28846740722656,0.0
1142,-173.8106689453125,185.1222686767578,8.939894676208496,360.6045837402344,201.23439025878906,0.0
1143,-178.00762939453125,183.3660125732422,8.992653846740723,360.6045837402344,204.18031311035156,0.0
1144,-182.10879516601562,181.3963623046875,9.04541301727295,360.6045837402344,207.12625122070312,0.0
1145,-186.10330200195312,179.21856689453125,9.098172187805176,360.6045837402344,210.07217407226562,0.0
1146,-189.9805908203125,176.8383331298828,9.150931358337402,360.6045837402344,213.01809692382812,0.0
1147,-193.73045349121094,174.2620086669922,9.203689575195312,360.6045837402344,215.96401977539062,0.0
1148,-197.3429412841797,171.49635314941406,9.256448745727539,360.6045837402344,218.90994262695312,0.0
1149,-200.8085174560547,168.54869079589844,9.308914184570312,360.59234619140625,221.85586547851562,0.0
1150,-204.1180419921875,165.42681884765625,9.359639167785645,360.5701904296875,224.80178833007812,0.0
1151,-207.2627410888672,162.1389923095703,9.408432006835938,360.54803466796875,227.74771118164062,0.0
1152,-210.23428344726562,158.6938934326172,9.455291748046875,360.52587890625,230.69363403320312,0.0
1153,-213.02487182617188,155.10061645507812,9.50021743774414,360.50372314453125,233.63955688476562,0.0
1154,-215.62709045410156,151.36866760253906,9.54321002960205,360.4815979003906,236.5854949951172,0.0
1155,-218.03408813476562,147.5079345703125,9.584269523620605,360.4594421386719,239.5314178466797,0.0
1156,-220.23947143554688,143.52859497070312,9.623395919799805,360.4372863769531,242.4773406982422,0.0
1157,-222.23744201660156,139.441162109375,9.660589218139648,360.4151306152344,245.4232635498047,0.0
1158,-224.02268981933594,135.25645446777344,9.69584846496582,360.3929748535156,248.36920166015625,0.0
1159,-225.59051513671875,130.9855194091797,9.729174613952637,360.3708190917969,251.31512451171875,0.0
1160,-226.93678283691406,126.63965606689453,9.760567665100098,360.3486633300781,254.26104736328125,0.0
1161,-228.0579071044922,122.2303466796875,9.790027618408203,360.3265075683594,257.20697021484375,0.0
1162,-228.95095825195312,117.76924896240234,9.817554473876953,360.3043518066406,260.15289306640625,0.0
1163,-229.61354064941406,113.26815032958984,9.843148231506348,360.2821960449219,263.09881591796875,0.0
1164,-230.04393005371094,108.73894500732422,9.86680793762207,360.2600402832031,266.04473876953125,0.0
1165,-230.24098205566406,104.193603515625,9.888534545898438,360.2378845214844,268.99066162109375,0.0
1166,-230.21884155273438,99.47176361083984,9.90832805633545,360.2157287597656,270.80999755859375,0.0
1167,-230.14816284179688,94.47225952148438,9.926188468933105,360.1935729980469,270.80999755859375,0.0
1168,-230.0774688720703,89.47276306152344,9.942115783691406,360.17144775390625,270.80999755859375,0.0
1169,-230.0067901611328,84.47325897216797,9.956109046936035,360.1492919921875,270.80999755859375,0.0
1170,-229.9361114501953,79.47376251220703,9.968169212341309,360.12713623046875,270.80999755859375,0.0
1171,-229.86541748046875,74.47425842285156,9.978297233581543,360.10498046875,270.80999755859375,0.0
1172,-229.79473876953125,69.47476196289062,9.986491203308105,360.08282470703125,270.80999755859375,0.0
1173,-229.72406005859375,64.47525787353516,9.992751121520996,360.0606689453125,270.80999755859375,0.0
1174,-229.6533660888672,59.47575759887695,9.997078895568848,360.03851318359375,270.80999755859375,0.0
1175,-229.5826873779297,54.476253509521484,9.999472618103027,360.016357421875,270.80999755859375,0.0
1176,-229.5120086669922,49.47675323486328,10.0,360.0,270.80999755859375,0.0
1177,-229.4413299560547,44.47725296020508,10.0,360.0,270.80999755859375,0.0
1178,-229.37063598632812,39.47775650024414,10.0,360.0,270.80999755859375,0.0
1179,-229.29995727539062,34.47825622558594,10.0,360.0,270.80999755859375,0.0
1180,-229.22927856445312,29.478755950927734,10.0,360.0,270.80999755859375,0.0
